websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM36,SM36,SM36,Master,SM36,,"shine, shiny, sheen, sparkle, glitz, luxe, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM36.jpg,,57.25,Yard,1,4,Textural,"Gold, White",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM37,SM37,SM37,Master,SM37,,"shine, shiny, sheen, sparkle, glitz, luxe, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM37.jpg,,57.25,Yard,1,4,Textural,"Silver, Gold",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM38,SM38,SM38,Master,SM38,,"shine, shiny, sheen, sparkle, glitz, luxe, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM38.jpg,,57.25,Yard,1,4,Textural,"Silver, Gold",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM39,SM39,SM39,Master,SM39,,"shine, shiny, sheen, sparkle, glitz, luxe, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM39.jpg,,57.25,Yard,1,4,Textural,"Pink, Gold",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM40,SM40,SM40,Master,SM40,,"shine, shiny, sheen, sparkle, glitz, luxe, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM40.jpg,,57.25,Yard,1,4,Textural,"Pink, Gold",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM41,SM41,SM41,Master,SM41,,"shine, shiny, sheen, sparkle, glitz, luxe, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM41.jpg,,57.25,Yard,1,4,Textural,"Pink, Gold",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM42,SM42,SM42,Master,SM42,,"shine, shiny, sheen, sparkle, glitz, luxe, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM42.jpg,,57.25,Yard,1,4,Textural,Gold,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM43,SM43,SM43,Master,SM43,,"shine, shiny, sheen, sparkle, glitz, luxe, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM43.jpg,,57.25,Yard,1,4,Textural,"Red, Gold",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM44,SM44,SM44,Master,SM44,,"shine, shiny, sheen, sparkle, glitz, luxe, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM44.jpg,,57.25,Yard,1,4,Textural,"Black, Gold",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM45,SM45,SM45,Master,SM45,,"shine, shiny, sheen, sparkle, glitz, luxe, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM45.jpg,,57.25,Yard,1,4,Textural,"Black, Gold",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
