websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Textured Vinyl Caiger,RD4000,Textured Vinyl Caiger,Master,RD4000,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD4000_Textured_Vinyl_Caiger_TEXTUREDVINYLCAIGER.jpg,,56.99,Roll,1,1,"Contemporary, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Erica,RD4009,Erica,Master,RD4009,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD4009_Erica_ERICA.jpg,,56.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Heaton,RD4012,Heaton,Master,RD4012,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD4012_Heaton_HEATON.jpg,,56.99,Roll,1,1,"Botanical, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Dunlin,RD5010,Dunlin,Master,RD5010,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5010_Dunlin_DUNLIN.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5010_Dunlin_DUNLIN_install.jpg,109.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Armadillo Merlin,RD5011,Armadillo Merlin,Master,RD5011,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5011_Armadillo_Merlin_ARMADILLOMERLIN.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5011_Armadillo_Merlin_ARMADILLOMERLIN_install.jpg,109.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Armadillo Lapwing,RD5012,Armadillo Lapwing,Master,RD5012,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5012_Armadillo_Lapwing_ARMADILLOLAPWING.jpg,,109.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Armadillo Kittiwake,RD5013,Armadillo Kittiwake,Master,RD5013,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5013_Armadillo_Kittiwake_ARMADILLOKITTIWAKE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5013_Armadillo_Kittiwake_ARMADILLOKITTIWAKE_install.jpg,109.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Armadillo Wagtail,RD5030,Armadillo Wagtail,Master,RD5030,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5030_Armadillo_Wagtail_ARMADILLOWAGTAIL.jpg,,109.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Armadillo Puffin,RD5301,Armadillo Puffin,Master,RD5301,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5301_Armadillo_Puffin_ARMADILLOPUFFIN.jpg,,65.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Armadillo Kingfisher,RD5302,Armadillo Kingfisher,Master,RD5302,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5302_Armadillo_Kingfisher_ARMADILLOKINGFISHER.jpg,,65.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Armadillo Lark,RD5303,Armadillo Lark,Master,RD5303,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5303_Armadillo_Lark_ARMADILLOLARK.jpg,,65.99,Roll,1,1,"Geometric, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Armadillo Toucan,RD5305,Armadillo Toucan,Master,RD5305,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5305_Armadillo_Toucan_ARMADILLOTOUCAN.jpg,,65.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Armadillo Robin,RD5306,Armadillo Robin,Master,RD5306,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5306_Armadillo_Robin_ARMADILLOROBIN.jpg,,65.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Armadillo Nightingale,RD5307,Armadillo Nightingale,Master,RD5307,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD5307_Armadillo_Nightingale_ARMADILLONIGHTINGALE.jpg,,65.99,Roll,1,1,"Geometric, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Deco Paradiso,RD576,Deco Paradiso,Master,RD576,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD576_Deco_Paradiso_DECOPARADISO.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD576_Deco_Paradiso_DECOPARADISO_install.jpg,56.99,Roll,1,1,"Art Deco, Textural",White,,Vinyl,20.5,11,,,,,4.9,,Offset,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Royal Oak,RD7000,Royal Oak,Master,RD7000,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD7000_Royal_Oak_ROYALOAK.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Ceilo Precision Vinyl,RD7040,Ceilo Precision Vinyl,Master,RD7040,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD7040_Ceilo_Precision_Vinyl_CEILOPRECISIONVINYL.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Argo Precision Vinyl,RD7100,Argo Precision Vinyl,Master,RD7100,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD7100_Argo_Precision_Vinyl_ARGOPRECISIONVINYL.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Vivere Precision Vinyl,RD7110,Vivere Precision Vinyl,Master,RD7110,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD7110_Vivere_Precision_Vinyl_VIVEREPRECISIONVINYL.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Caro Precision Vinyl,RD7120,Caro Precision Vinyl,Master,RD7120,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD7120_Caro_Precision_Vinyl_CAROPRECISIONVINYL.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Artisan Plaster,RD7150,Artisan Plaster,Master,RD7150,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD7150_Artisan_Plaster_ARTISANPLASTER.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Louisa,RD750,Louisa,Master,RD750,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD750_Louisa_LOUISA.jpg,,56.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,32,,Offset,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Hurstwood,RD751,Hurstwood,Master,RD751,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD751_Hurstwood_HURSTWOOD.jpg,,56.99,Roll,1,1,"Stripes + Plaid, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Turner Tile,RD80000,Turner Tile,Master,RD80000,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80000_Turner_Tile_TURNERTILE.jpg,,56.99,Roll,1,1,"Geometric, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Dandelion Blush,RD80005,Dandelion Blush,Master,RD80005,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80005_Dandelion_Blush_DANDELIONBLUSH.jpg,,56.99,Roll,1,1,"Botanical, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Fibrous,RD80009,Fibrous,Master,RD80009,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80009_Fibrous_FIBROUS.jpg,,56.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Blarney Marble Stripe,RD80011,Blarney Marble Stripe,Master,RD80011,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80011_Blarney_Marble_Stripe_BLARNEYMARBLESTRIPE.jpg,,56.99,Roll,1,1,"Stripes + Plaid, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,High Leaf,RD80026,High Leaf,Master,RD80026,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80026_High_Leaf_HIGHLEAF.jpg,,56.99,Roll,1,1,"Botanical, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,High Trad,RD80027,High Trad,Master,RD80027,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80027_High_Trad_HIGHTRAD.jpg,,56.99,Roll,1,1,"Botanical, Textural",White,,Vinyl,20.5,11,,,,,,,Offset,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Folded Paper,RD80028,Folded Paper,Master,RD80028,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80028_Folded_Paper_FOLDEDPAPER.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80028_Folded_Paper_FOLDEDPAPER_install.jpg,56.99,Roll,1,1,"Stripes + Plaid, Textural",White,,Vinyl,20.5,11,,,,,,,Offset,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Textured Vinyl Egon,RD80029,Textured Vinyl Egon,Master,RD80029,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80029_Textured_Vinyl_Egon_TEXTUREDVINYLEGON.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80029_Textured_Vinyl_Egon_TEXTUREDVINYLEGON_install.jpg,56.99,Roll,1,1,"Botanical, Textural",White,,Vinyl,20.5,11,,,,,,,Offset,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Pro Stone,RD80097,Pro Stone,Master,RD80097,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80097_Pro_Stone_PROSTONE.jpg,,65.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Pro Weave,RD80098,Pro Weave,Master,RD80098,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80098_Pro_Weave_PROWEAVE.jpg,,65.99,Roll,1,1,"Faux Finish, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Pro Ice,RD80099,Pro Ice,Master,RD80099,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80099_Pro_Ice_PROICE.jpg,,65.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Pro Stucco,RD80100,Pro Stucco,Master,RD80100,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80100_Pro_Stucco_PROSTUCCO.jpg,,65.99,Roll,1,1,"Faux Finish, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Pro Swirl,RD80101,Pro Swirl,Master,RD80101,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80101_Pro_Swirl_PROSWIRL.jpg,,65.99,Roll,1,1,"Painterly, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Pro Herringbone,RD80103,Pro Herringbone,Master,RD80103,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD80103_Pro_Herringbone_PROHERRINGBONE.jpg,,65.99,Roll,1,1,"Geometric, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Wildacre,RD803,Wildacre,Master,RD803,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD803_Wildacre_WILDACRE.jpg,,56.99,Roll,1,1,"Stripes + Plaid, Textural",White,,Vinyl,20.5,11,,,,,,,Offset,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Lincolnshire Brick,RD812,Lincolnshire Brick,Master,RD812,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD812_Lincolnshire_Brick_LINCOLNSHIREBRICK.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD812_Lincolnshire_Brick_LINCOLNSHIREBRICK_install.jpg,56.99,Roll,1,1,"Faux Finish, Textural",White,,Vinyl,20.5,11,,,,,,,Offset,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Cottage Garden,RD819,Cottage Garden,Master,RD819,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD819_Cottage_Garden_COTTAGEGARDEN.jpg,,56.99,Roll,1,1,"Geometric, Textural",White,,Vinyl,20.5,11,,,,,25.2,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Amber,RD838,Amber,Master,RD838,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD838_Amber_AMBER.jpg,,56.99,Roll,1,1,"Geometric, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Pro Chestnut,RD84578,Pro Chestnut,Master,RD84578,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD84578_Pro_Chestnut_PROCHESTNUT.jpg,,65.99,Roll,1,1,"Stripes + Plaid, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Kiln,RD881,Kiln,Master,RD881,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD881_Kiln_KILN.jpg,,56.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Leigham,RD914,Leigham,Master,RD914,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD914_Leigham_LEIGHAM.jpg,,56.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Boyden,RD920,Boyden,Master,RD920,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD920_Boyden_BOYDEN.jpg,,56.99,Roll,1,1,"Painterly, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Coral,RD965,Coral,Master,RD965,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD965_Coral_CORAL.jpg,,56.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Zircon,RD968,Zircon,Master,RD968,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD968_Zircon_ZIRCON.jpg,,56.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Marble,RD974,Marble,Master,RD974,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD974_Marble_MARBLE.jpg,,56.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Pearl,RD995,Pearl,Master,RD995,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD995_Pearl_PEARL.jpg,,56.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Rose Quartz,RD996,Rose Quartz,Master,RD996,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD996_Rose_Quartz_ROSEQUARTZ.jpg,,56.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
