websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,Studio,Digital Library,Flowerbed,AD020,Black and White,Color Way,AD020-2,,"nature, poppy, flower, flowers, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD020-2_Flowerbed_BLACKANDWHITE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD020_2_Flowerbed_BLACKANDWHITE_install.jpg,6.50,Square Foot,1,1,"Botanical, Illustrative",Black and White,Matte Vinyl,,,,,,,,21.3,18.4,Straight,42.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Flowerbed,AD020,Poppy,Color Way,AD020-3,,"nature, poppy, flower, flowers, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD020-3_Flowerbed_POPPY.jpg,,6.50,Square Foot,1,1,"Botanical, Illustrative","Orange, Cream",Matte Vinyl,,,,,,,,21.3,18.4,Straight,42.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Cherry Blossom,AD021,Spring,Color Way,AD021-1,,"asia, asianic, flower, floral, blossom, branch, bud",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD021-1_Cherry_Blossom_SPRING.jpg,,6.50,Square Foot,1,1,Botanical,"Red, Pink",Matte Vinyl,,,,,,,,39,23.8,Half-Drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Cherry Blossom,AD021,Moonlight,Color Way,AD021-2,,"asia, asianic, flower, floral, blossom, branch, bud",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD021-2_Cherry_Blossom_MOONLIGHT.jpg,,6.50,Square Foot,1,1,Botanical,Black and White,Matte Vinyl,,,,,,,,39,23.8,Half-Drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Cherry Blossom,AD021,Golden,Color Way,AD021-3,,"asia, asianic, flower, floral, blossom, branch, bud",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD021-3_Cherry_Blossom_GOLDEN.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD021_3_Cherry_Blossoms_GOLDEN_install.jpg,6.50,Square Foot,1,1,Botanical,Gold,Matte Vinyl,,,,,,,,39,23.8,Half-Drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Chinese Silk,AD025,Royal,Color Way,AD025-1,,"brocade, asia, asianic, flower, floral, blossom, chinoiserie",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD025-1_Chinese_Silk_ROYAL.jpg,,6.50,Square Foot,1,1,"Botanical, Traditional","Blue, Pink",Matte Vinyl,,,,,,,,20.8,21.2,Straight,41.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Chinese Silk,AD025,Jade,Color Way,AD025-2,,"brocade, asia, asianic, flower, floral, blossom, chinoiserie",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD025-2_Chinese_Silk_JADE.jpg,,6.50,Square Foot,1,1,"Botanical, Traditional",Green,Matte Vinyl,,,,,,,,20.8,21.2,Straight,41.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Chinese Silk,AD025,Lucky,Color Way,AD025-3,,"brocade, asia, asianic, flower, floral, blossom, chinoiserie",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD025-3_Chinese_Silk_LUCKY.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD025_3_Chinese_Silk_LUCKY_install.jpg,6.50,Square Foot,1,1,"Botanical, Traditional",Pink,Matte Vinyl,,,,,,,,20.8,21.2,Straight,41.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Lincoln Logs,AD026 ,Mod,Color Way,AD026 -1,,"modern, quirky, log",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD026-1_Lincoln_Logs_MOD.jpg,,6.50,Square Foot,1,1,Geometric,"Yellow, Brown, Multi",Matte Vinyl,,,,,,,,40,18.5,Straight,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Lincoln Logs,AD026 ,Graphite,Color Way,AD026 -2,,"modern, quirky, log",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD026-2_Lincoln_Logs_GRAPHITE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD026-2_Lincoln_Logs_GRAPHITE_install.jpg,6.50,Square Foot,1,1,Geometric,"Grey, Black",Matte Vinyl,,,,,,,,40,18.5,Straight,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Lincoln Logs,AD026 ,Denim,Color Way,AD026 -3,,"modern, quirky, log",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD026-3_Lincoln_Logs_DENIM.jpg,,6.50,Square Foot,1,1,Geometric,"Purple, Blue",Matte Vinyl,,,,,,,,40,18.5,Straight,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Flamingo,AD032,Miami,Color Way,AD032-1,,"conversational, animal, colorful, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD032-1_Flamingo_MIAMI.jpg,,6.50,Square Foot,1,1,"Tropical, Animalia","Pink, Purple",Matte Vinyl,,,,,,,,14.2,29.5,Straight,42.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Flamingo,AD032,Midnight,Color Way,AD032-2,,"conversational, animal, colorful, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD032-2_Flamingo_MIDNIGHT.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD032-2_Flamingo_MIDNIGHT_install.jpg,6.50,Square Foot,1,1,"Tropical, Animalia","Pink, Black",Matte Vinyl,,,,,,,,14.2,29.5,Straight,42.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Flamingo,AD032,Pink,Color Way,AD032-3,,"conversational, animal, colorful, playful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD032-3_Flamingo_PINK.jpg,,6.50,Square Foot,1,1,"Tropical, Animalia",Pink,Matte Vinyl,,,,,,,,14.2,29.5,Straight,42.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Arcade,AD033,Multi,Color Way,AD033-1,,"graphic, triangle, modern",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD033-1_Arcade_MULTI.jpg,,6.50,Square Foot,1,1,Geometric,Multi,Matte Vinyl,,,,,,,,24,16.3,Straight,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Arcade,AD033,Concrete Moss,Color Way,AD033-2,,"graphic, triangle, modern",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD033-2_Arcade_CONCRETEMOSS.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD033_2_Arcade_CONCRETEMOSS_install.jpg,6.50,Square Foot,1,1,Geometric,"Multi, Neutral",Matte Vinyl,,,,,,,,24,16.3,Straight,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Arcade,AD033,Pumpkin,Color Way,AD033-3,,"graphic, triangle, modern",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD033-3_Arcade_PUMPKIN.jpg,,6.50,Square Foot,1,1,Geometric,"Orange, Yellow",Matte Vinyl,,,,,,,,24,16.3,Straight,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Floral Evolution,AD036,Nosegay,Color Way,AD036-1,,"flower, flowers, nature, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD036-1_Floral_Evolution_NOSEGAY.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD036-1_Floral_Evolution_NOSEGAY_install.jpg,6.50,Square Foot,1,1,"Botanical, Illustrative","Multi, Pink, Yellow",Matte Vinyl ,,,,,,,,13,13,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Floral Evolution,AD036,Pageant,Color Way,AD036-2,,"flower, flowers, nature, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD036-2_Floral_Evolution_PAGEANT.jpg,,6.50,Square Foot,1,1,"Botanical, Illustrative","Blue, Pink",Matte Vinyl,,,,,,,,13,13,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Floral Evolution,AD036,Pomander,Color Way,AD036-3,,"flower, flowers, nature, floral",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD036-3_Floral_Evolution_POMANDER.jpg,,6.50,Square Foot,1,1,"Botanical, Illustrative","Purple, Pink",Matte Vinyl,,,,,,,,13,13,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Faultline,AD039,Fobile,Color Way,AD039-1,,"ikat, colorful, marble",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD039-1_Faultline_FOBILE.jpg,,6.50,Square Foot,1,1,Contemporary,"Pink, Multi",Matte Vinyl,,,,,,,,41.3,38,Straight,41.3,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Faultline,AD039,Lapse,Color Way,AD039-2,,"ikat, colorful, marble",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD039-2_Faultline_LAPSE.jpg,,6.50,Square Foot,1,1,Contemporary,"Green, Multi",Matte Vinyl,,,,,,,,41.3,38,Straight,41.3,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Faultline,AD039,Miscue,Color Way,AD039-3,,"ikat, colorful, marble",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD039-3_Faultline_MISCUE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD039-3_Faultline_MISCUE_install.jpg,6.50,Square Foot,1,1,Contemporary,Multi,Matte Vinyl,,,,,,,,41.3,38,Straight,41.3,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Triop,AD040,Galactic,Color Way,AD040-1,,"diamond, bold, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD040-1_Triop_GALACTIC.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD040-1_Triop_GALACTIC_install.jpg,6.50,Square Foot,1,1,Geometric,Black,Matte Vinyl,,,,,,,,8.2,5.8,Straight,49.3,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Triop,AD040,Razzamatazz,Color Way,AD040-2,,"diamond, bold, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD040-2_Triop_RAZZAMATAZZ.jpg,,6.50,Square Foot,1,1,Geometric,"Pink, Orange",Matte Vinyl,,,,,,,,8.2,5.8,Straight,49.3,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Triop,AD040,Jadesheen,Color Way,AD040-3,,"diamond, bold, graphic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD040-3_Triop_JADESHEEN.jpg,,6.50,Square Foot,1,1,Geometric,Green,Matte Vinyl,,,,,,,,8.2,5.8,Straight,49.3,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Iron Maiden,AD061,Dame,Color Way,AD061-1,,"ironwork, iron work, latticework, screen, decorative, ornament",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD061-1_Iron_Maiden_DAME.jpg,,6.50,Square Foot,1,1,Traditional,Pink,Matte Vinyl,,,,,,,,13.5,13.5,Straight,40.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Iron Maiden,AD061,Damsel,Color Way,AD061-2,,"ironwork, iron work, latticework, screen, decorative, ornament",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD061-2_Iron_Maiden_DAMSEL.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD061-2_Iron_Maiden_DAMSEL_install.jpg,6.50,Square Foot,1,1,Traditional,Grey,Matte Vinyl,,,,,,,,13.5,13.5,Straight,40.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Iron Maiden,AD061,Duchess,Color Way,AD061-3,,"ironwork, iron work, latticework, screen, decorative, ornament",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD061-3_Iron_Maiden_DUCHESS.jpg,,6.50,Square Foot,1,1,Traditional,Blue,Matte Vinyl,,,,,,,,13.5,13.5,Straight,40.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Matchstick,AD065,Dash,Color Way,AD065-1,,"chevron, zig zag, chevron",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD065-1_Matchstick_DASH.jpg,,6.50,Square Foot,1,1,Stripes + Plaids,"Orange, Cream",Matte Vinyl,,,,,,,,22.5,43.6,Straight,45,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Matchstick,AD065,Dart,Color Way,AD065-2,,"chevron, zig zag, chevron",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD065-2_Matchstick_DART.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD065-2_Matchstick_DART_install.jpg,6.50,Square Foot,1,1,Stripes + Plaids,"Green, Pink, Brown, Multi",Matte Vinyl,,,,,,,,22.5,43.6,Straight,45,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Matchstick,AD065,Spurt,Color Way,AD065-3,,"chevron, zig zag, chevron",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD065-3_Matchstick_SPURT.jpg,,6.50,Square Foot,1,1,Stripes + Plaids,"Blue, Purple, Multi",Matte Vinyl,,,,,,,,22.5,43.6,Straight,45,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Serape,AD066,Azul,Color Way,AD066-1,,"textile, rug, woven, latin, southwest, colorful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD066-1_Serape_AZUL.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD066-1_Serape_AZUL_install.jpg,6.50,Square Foot,1,1,"Photographic, Stripes + Plaid",Multi,Matte Vinyl,,,,,,,,49.2,85,Straight,49.2,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Serape,AD066,Pupura,Color Way,AD066-2,,"textile, rug, woven, latin, southwest, colorful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD066-2_Serape_PUPURA.jpg,,6.50,Square Foot,1,1,"Photographic, Stripes + Plaid",Purple,Matte Vinyl,,,,,,,,49.2,85,Straight,49.2,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Serape,AD066,Siesta,Color Way,AD066-3,,"textile, rug, woven, latin, southwest, colorful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD066-3_Serape_SIESTA.jpg,,6.50,Square Foot,1,1,"Photographic, Stripes + Plaid","Green, Multi",Matte Vinyl,,,,,,,,49.2,85,Straight,49.2,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Santa Fe,AD067,Flecha,Color Way,AD067-1,,"bold, shapes, colorful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD067-1_Santa_Fe_FLECHA.jpg,,6.50,Square Foot,1,1,Geometric,"Pink, Purple",Matte Vinyl,,,,,,,,20,20,Straight,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Santa Fe,AD067,Angulo,Color Way,AD067-2,,"bold, shapes, colorful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD067-2_Santa_Fe_ANGULO.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD067-2_Santa_Fe_ANGULO_install.jpg,6.50,Square Foot,1,1,Geometric,Green,Matte Vinyl,,,,,,,,20,20,Straight,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Santa Fe,AD067,Esquina,Color Way,AD067-3,,"bold, shapes, colorful",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD067-3_Santa_Fe_ESQUINA.jpg,,6.50,Square Foot,1,1,Geometric,Yellow,Matte Vinyl,,,,,,,,20,20,Straight,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Zigierra,AD071,Picnic,Color Way,AD071-1,,"chevron, zig zag, ikat",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD071-1_Zigierra_PICNIC.jpg,,6.50,Square Foot,1,1,Abstract,"Purple, Pink",Matte Vinyl,,,,,,,,26,20,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Zigierra,AD071,Alfresco,Color Way,AD071-2,,"chevron, zig zag, ikat",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD071-2_Zigierra_ALFRESCO.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD071-2_Zigierra_ALFRESCO_install.jpg,6.50,Square Foot,1,1,Abstract,Multi,Matte Vinyl,,,,,,,,26,20,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Zigierra,AD071,Hilltop,Color Way,AD071-3,,"chevron, zig zag, ikat",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD071-3_Zigierra_HILLTOP.jpg,,6.50,Square Foot,1,1,Abstract,Multi,Matte Vinyl,,,,,,,,26,20,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Montmartre,AD077,Angle,Color Way,AD077-1,,"tile, stained glass",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD077-1_Montmartre_ANGLE.jpg,,6.50,Square Foot,1,1,Geometric,"Blue, Purple",Matte Vinyl,,,,,,,,12,12,Straight,50,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Montmartre,AD077,Formate,Color Way,AD077-2,,"tile, stained glass",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD077-2_Montmartre_FORMATE.jpg,,6.50,Square Foot,1,1,Geometric,Green,Matte Vinyl,,,,,,,,12,12,Straight,50,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Montmartre,AD077,Spacial,Color Way,AD077-3,,"tile, stained glass",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD077-3_Montmartre_SPACIAL.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD077-3_Montmartre_SPACIAL_install.jpg,6.50,Square Foot,1,1,Geometric,"Purple, Multi",Matte Vinyl,,,,,,,,12,12,Straight,50,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Tulips,AD096,Diploid,Color Way,AD096-1,,"flower, flowers, floral, flora, classic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD096-1_Tulips_DIPLOID.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD096-1_Tulips_DIPLOID_install.jpg,6.50,Square Foot,1,1,Botanical,Black and White,Matte Vinyl,,,,,,,,23.4,29.2,Straight,46.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Tulips,AD096,Floret,Color Way,AD096-2,,"flower, flowers, floral, flora, classic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD096-2_Tulips_FLORET.jpg,,6.50,Square Foot,1,1,Botanical,Purple,Matte Vinyl,,,,,,,,23.4,29.2,Straight,46.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Tulips,AD096,Node,Color Way,AD096-3,,"flower, flowers, floral, flora, classic",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD096-3_Tulips_NODE.jpg,,6.50,Square Foot,1,1,Botanical,Green,Matte Vinyl,,,,,,,,23.4,29.2,Straight,46.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Analog,AD098,Data,Color Way,AD098-1,,"shapes, technology, microchip",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD098-1_Analog_DATA.jpg,,6.50,Square Foot,1,1,Contemporary,"Purple, Multi",Matte Vinyl,,,,,,,,22,32,Straight,45,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Analog,AD098,Digit,Color Way,AD098-2,,"shapes, technology, microchip",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD098-2_Analog_DIGIT.jpg,,6.50,Square Foot,1,1,Contemporary,"Grey, Multi",Matte Vinyl,,,,,,,,22,32,Straight,45,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Analog,AD098,Micro,Color Way,AD098-3,,"shapes, technology, microchip",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD098-3_Analog_MICRO.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD098-3_Analog_MICRO_install.jpg,6.50,Square Foot,1,1,Contemporary,"Multi, White",Matte Vinyl,,,,,,,,22,32,Straight,45,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Rorschach,AD120,Cheval,Color Way,AD120-1,,"inkblot, ink, watercolor",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD120-1_Rorschach_CHEVAL.jpg,,6.50,Square Foot,1,1,"Abstract, Painterly","Black, Purple",Matte Vinyl,,,,,,,,25,25,Straight,38,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Rorschach,AD120,Imager,Color Way,AD120-2,,"inkblot, ink, watercolor",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD120-2_Rorschach_IMAGER.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD120-2_Rorschach_IMAGER_install.jpg,6.50,Square Foot,1,1,"Abstract, Painterly","Purple, Cream",Matte Vinyl,,,,,,,,25,25,Straight,38,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Rorschach,AD120,Speculum,Color Way,AD120-3,,"inkblot, ink, watercolor",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD120-3_Rorschach_SPECULUM.jpg,,6.50,Square Foot,1,1,"Abstract, Painterly",Blue,Matte Vinyl,,,,,,,,25,25,Straight,38,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Peacock Feathers,AD562,Light Grey,Color Way,AD562-1,,"feather, peacock, classy",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD130-1_Peacock_Feathers_LIGHTGREY.jpg,,6.50,Square Foot,1,1,"Animalia, Art Deco, Art Nouveau","Grey, White and Black",Matte Vinyl,,,,,,,,20.3,19.3,Straight,40.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Peacock Feathers,AD562,Onyx,Color Way,AD562-2,,"feather, peacock, classy",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD130-2_Peacock_Feathers_ONYX.jpg,,6.50,Square Foot,1,1,"Animalia, Art Deco, Art Nouveau","Grey, Black",Matte Vinyl,,,,,,,,20.3,19.3,Straight,40.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Peacock Feathers,AD562,Turquoise,Color Way,AD562-3,,"feather, peacock, classy",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD130-3_Peacock_Feathers_TURQUOISE.jpg,,6.50,Square Foot,1,1,"Animalia, Art Deco, Art Nouveau","Green, Gold",Matte Vinyl,,,,,,,,20.3,19.3,Straight,40.6,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Tropical Fiesta,AD136,Hokeo,Color Way,AD136-1,,"palm, leaf, hibiscus, banana leaf, monstera, hawaii",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD136-1_Tropical_Fiesta_HOKEO.jpg,,6.50,Square Foot,1,1,"Tropical, Botanical",Multi,Matte Vinyl,,,,,,,,26,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Tropical Fiesta,AD136,Kipona,Color Way,AD136-2,,"palm, leaf, hibiscus, banana leaf, monstera, hawaii",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library/AD136-2_Tropical_Fiesta_KIPONA.jpg,,6.50,Square Foot,1,1,"Tropical, Botanical",Purple,Matte Vinyl,,,,,,,,26,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
