websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Astek,Digital,Studio,Digital Library,Bunnies,AD076,Sunshine,Color Way,AD076-3,,"star, stars, bunny, bunnies, illustrative",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD076-3_Bunnies_SUNSHINE.jpg,,6.50,Square Foot,1,30,"Animalia, Illustrative, Children's",Yellow,Matte Vinyl,,,,,,,,25,52,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Oh Gigi,AD078,Gris,Color Way,AD078-1,,"geometric, damask, illustrative, deco",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD078-1_Oh_Gigi_GRIS.jpg,,6.50,Square Foot,1,30,Damask,"Grey, Black",Matte Vinyl,,,,,,,,13,16.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Oh Gigi,AD078,Vert,Color Way,AD078-2,,"geometric, damask, illustrative, deco",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD078-1_Oh_Gigi_VERT.jpg,,6.50,Square Foot,1,30,Damask,Black and White,Matte Vinyl,,,,,,,,13,16.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Oh Gigi,AD078,Violet,Color Way,AD078-3,,"geometric, damask, illustrative, deco",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD078-1_Oh_Gigi_VIOLET.jpg,,6.50,Square Foot,1,30,Damask,Purple,Matte Vinyl,,,,,,,,13,16.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Orbs,AD113,Luna,Color Way,AD113-1,,"circles, abstract, ovals, ",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD113-1_Orbs_LUNA.jpg,,6.50,Square Foot,1,30,Geometric,Grey,Matte Vinyl,,,,,,,,13,12.7,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Orbs,AD113,Mars,Color Way,AD113-2,,"circles, abstract, ovals, ",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD113-2_Orbs_MARS.jpg,,6.50,Square Foot,1,30,Geometric,Red,Matte Vinyl,,,,,,,,13,12.7,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Orbs,AD113,Saturn,Color Way,AD113-3,,"circles, abstract, ovals, ",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD113-3_Orbs_SATURN.jpg,,6.50,Square Foot,1,30,Geometric,Yellow,Matte Vinyl,,,,,,,,13,12.7,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Studio,Digital Library,Little City,AD163,Day,Color Way,AD163-1,,"car, city, bus, building, kid",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD163-1_Little_City_DAY.jpg,,6.50,Square Foot,1,30,"Children's, Illustrative","White, Black, Grey, Red",Matte Vinyl,,,,,,,,26,17.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Studio,Digital Library,Little City,AD163,Dream,Color Way,AD163-2,,"car, city, bus, building, kid",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD163-2_Little_City_DREAM.jpg,,6.50,Square Foot,1,30,"Children's, Illustrative","Yellow, Beige, Multi",Matte Vinyl,,,,,,,,26,17.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Studio,Digital Library,Little City,AD163,Night,Color Way,AD163-3,,"car, city, bus, building, kid",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD163-3_Little_City_NIGHT.jpg,,6.50,Square Foot,1,30,"Children's, Illustrative","Blue, Grey, Multi",Matte Vinyl,,,,,,,,26,17.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
