websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Astek,Digital,Vintage,1960s-1970s,Mod Madness,AV133,Mod Madness,Master,AV133,,"modern, bold, shapes",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV133_Mod_Madness_MODMADNESS.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Geometric",Yellow,Paper,,,,,,,AV133,10.4,10.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Valencia Damask,AV134,Valencia Damask,Master,AV134,,"flowers, tiles, asian",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV134_Valencia_Damask_VALENCIADAMASK.jpg,,6.50,Square Foot,1,30,Retro + Vintage,"Red, Orange",Paper,,,,,,,AV134,5.2,10.17,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Lombard Street,AV135,Lombard Street,Master,AV135,,"tile, zig zag",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV135_Lombard_Street_LOMBARDSTREET.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Geometric",Green,Paper,,,,,,,AV135,4.33,1.14,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Vegetable Garden,AV137,Vegetable Garden,Master,AV137,,"veggies, harvest, kitchen, cooking",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV137_Vegetable_Garden_VEGETABLEGARDEN.jpg,,6.50,Square Foot,1,30,Retro + Vintage,"Red, Green, Beige",Paper,,,,,,,AV137,26,27,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Visiting the Zoo,AV138,Visiting the Zoo,Master,AV138,,"circus, zoos, lions, elephants, tigers, seals, zebras, monkeys, happy, cartoon",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV138_Visiting_the_Zoo_VISITINGTHEZOO.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Children's, Animalia","Pink, Yellow, Blue, Multi",Paper,,,,,,,AV138,26,19.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Gumdrop,AV139,Gumdrop,Master,AV139,,"circles, hash marks, marks, scratches, dashes, doodles",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV139_Gumdrop_GUMDROP.jpg,,6.50,Square Foot,1,30,Retro + Vintage,Pink,Paper,,,,,,,AV139,26,5.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Confetti,AV140,Confetti,Master,AV140,,"jacks, dots, polka dots, hashtag, pound sign",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV140_Confetti_CONFETTI.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Children's","Off-White, Multi",Paper,,,,,,,AV140,13,7.5,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Harvest Festival,AV141,Harvest Festival,Master,AV141,,flower,https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV141_Harvest_Festival_HARVESTFESTIVAL.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Stripes + Plaid","Orange, Yellow",Paper,,,,,,,AV141,2.89,5.2,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Rising Sun,AV143,Crimson,Color Way,AV143-1,,"scallop, fan, flower, asian, japanese",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV143-1_Rising_Sun_CRIMSON.jpg,,6.50,Square Foot,1,30,Retro + Vintage,"Red, Cream, Beige",Paper,,,,,,,AV143-1,10.4,20.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Rising Sun,AV143,Neon,Color Way,AV143-2,,"scallop, fan, flower, asian, japanese",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV143-2_Rising_Sun_NEON.jpg,,6.50,Square Foot,1,30,Retro + Vintage,"Pink, Green, Multi",Paper,,,,,,,AV143-2,10.4,20.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Heat,AV144,Heat,Master,AV144,,"square, leaf, mod",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV144_Heat_HEAT.jpg,,6.50,Square Foot,1,30,Retro + Vintage,Red,Paper,,,,,,,AV144,3.25,6.8,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1960s-1970s,Lily Lake,AV145,Lily Lake,Master,AV145,,"swan, bird, lilies, lilypad, pond",https://s3-us-west-2.amazonaws.com/astek-product-images/1960s-1970s_pt_2/AV145_Lily_Lake_LILYLAKE.jpg,,6.50,Square Foot,1,30,"Retro + Vintage, Animalia","Pink, Green",Paper,,,,,,,AV145,26,24,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
