websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,Studio,Marbles,Ravenna,AD538,Ravenna,Master,AD538,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD538_Ravenna_RAVENNA.jpg,,7.00,Square Foot,1,1,Faux Finish,Red,Matte Vinyl,,,,,,,,48,96,,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Venice,AD539,Venice,Master,AD539,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD539_Venice_VENICE.jpg,,7.00,Square Foot,1,1,Faux Finish,Red,Matte Vinyl,,,,,,,,52,97,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Gela,AD540,Gela,Master,AD540,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD540_Gela_GELA.jpg,,7.00,Square Foot,1,1,Faux Finish,Yellow,Matte Vinyl,,,,,,,,52,31,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Perugia,AD541,Perugia,Master,AD541,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD541_Perugia_PERUGIA.jpg,,7.00,Square Foot,1,1,Faux Finish,Pink,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Casoria,AD542,Casoria,Master,AD542,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD542_Casoria_CASORIA.jpg,,7.00,Square Foot,1,1,Faux Finish,Purple,Matte Vinyl,,,,,,,,52,24.5,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Pavia,AD543,Pavia,Master,AD543,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD543_Pavia_PAVIA.jpg,,7.00,Square Foot,1,1,Faux Finish,Red,Matte Vinyl,,,,,,,,49,120,,49,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Aprilia,AD544,Aprilia,Master,AD544,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD544_Aprilia_APRILIA.jpg,,7.00,Square Foot,1,1,Faux Finish,Brown,Matte Vinyl,,,,,,,,52,28.5,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Modica,AD545,Modica,Master,AD545,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD545_Modica_MODICA.jpg,,7.00,Square Foot,1,1,Faux Finish,Brown,Matte Vinyl,,,,,,,,48,96,,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Roviga,AD546,Roviga,Master,AD546,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD546_Roviga_ROVIGA.jpg,,7.00,Square Foot,1,1,Faux Finish,Red,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Taranto,AD547,Taranto,Master,AD547,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD547_Taranto_TARANTO.jpg,,7.00,Square Foot,1,1,Faux Finish,Purple,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
